Full Drug Name,Drug,Public/Private,Unit/MPR,MSH,Country,Year,Month,Price
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,"Russia, Tatarstan",2011,February,0.016
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,"Russia, Tatarstan",2011,February,0.016
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"Russia, Tatarstan",2011,February,0.023
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"Russia, Tatarstan",2011,February,0.021
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,"Russia, Tatarstan",2011,February,0.433
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,"Russia, Tatarstan",2011,February,0.165
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,2.94
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,1.24
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,10.68
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,2.14
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,10.92
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,1.2
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,0.23
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,0.7
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,107.51
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,2.78
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,8.6
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,1.89
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,26.98
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,5.27
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,91.75
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,36.22
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,2.59
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,40.48
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,0.67
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,14.73
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,4.07
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,1.4
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2007,São Tomé and Príncipe,2008,June,46.49
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2007,São Tomé and Príncipe,2008,June,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,São Tomé and Príncipe,2008,June,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,São Tomé and Príncipe,2008,June,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,São Tomé and Príncipe,2008,June,0.138
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,São Tomé and Príncipe,2008,June,0.058
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,São Tomé and Príncipe,2008,June,0.172
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,São Tomé and Príncipe,2008,June,0.035
Captopril 25 mg cap/tab,Captopril,Private,Unit,,São Tomé and Príncipe,2008,June,0.206
Captopril 25 mg cap/tab,Captopril,Public,Unit,,São Tomé and Príncipe,2008,June,0.023
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,São Tomé and Príncipe,2008,June,0.208
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,São Tomé and Príncipe,2008,June,0.633
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,São Tomé and Príncipe,2008,June,3.44
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,São Tomé and Príncipe,2008,June,0.089
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,São Tomé and Príncipe,2008,June,0.034
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,São Tomé and Príncipe,2008,June,0.008
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,São Tomé and Príncipe,2008,June,0.138
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,São Tomé and Príncipe,2008,June,0.027
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,São Tomé and Príncipe,2008,June,0.413
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,São Tomé and Príncipe,2008,June,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,São Tomé and Príncipe,2008,June,0.138
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,São Tomé and Príncipe,2008,June,0.01
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,São Tomé and Príncipe,2008,June,1.72
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,São Tomé and Príncipe,2008,June,0.029
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,São Tomé and Príncipe,2008,June,0.056
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,São Tomé and Príncipe,2008,June,0.016
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,São Tomé and Príncipe,2008,June,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,São Tomé and Príncipe,2008,June,0.013
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,São Tomé and Príncipe,2008,June,1.892
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,São Tomé and Príncipe,2008,June,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,18.69
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,19.33
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,2.94
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,16.45
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,3.38
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,6.77
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,12.58
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,4.49
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,"South Africa, Gauteng Province",2004,Nov,1.92
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.142
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.18
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.078
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.523
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.012
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.024
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.052
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.881
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"South Africa, Gauteng Province",2004,Nov,0.019
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2001,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"South Africa, Kwazulu Natal State",2001,Sept,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2001,Sri Lanka,2001,September,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2001,Sri Lanka,2001,September,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2001,Sri Lanka,2001,September,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2001,Sri Lanka,2001,September,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2001,Sri Lanka,2001,September,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2001,Sri Lanka,2001,September,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2001,Sri Lanka,2001,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Sri Lanka,2001,September,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Sri Lanka,2001,September,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Sri Lanka,2001,September,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Sri Lanka,2001,September,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Sri Lanka,2001,September,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Sri Lanka,2001,September,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Sri Lanka,2001,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2011,Sudan,2013,February,7.69
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2011,Sudan,2013,February,7.69
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2011,Sudan,2013,February,3.01
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2011,Sudan,2013,February,3.01
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2011,Sudan,2013,February,3.02
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2011,Sudan,2013,February,4.02
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2011,Sudan,2013,February,6.9
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2011,Sudan,2013,February,6.9
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2011,Sudan,2013,February,3.5
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2011,Sudan,2013,February,12.96
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2011,Sudan,2013,February,4.69
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2011,Sudan,2013,February,4.69
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2011,Sudan,2013,February,2.41
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2011,Sudan,2013,February,2.01
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2011,Sudan,2013,February,5.22
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2011,Sudan,2013,February,4.69
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2011,Sudan,2013,February,27.13
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2011,Sudan,2013,February,29.3
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2011,Sudan,2013,February,5.49
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2011,Sudan,2013,February,3.66
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2011,Sudan,2013,February,6.03
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2011,Sudan,2013,February,6.46
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,MPR,MSH2011,Sudan,2013,February,3.13
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,MPR,MSH2011,Sudan,2013,February,2.5
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2011,Sudan,2013,February,1.21
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2011,Sudan,2013,February,1.35
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2011,Sudan,2013,February,2.07
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2011,Sudan,2013,February,2.17
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Sudan,2013,February,0.046
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Sudan,2013,February,0.046
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Sudan,2013,February,0.096
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Sudan,2013,February,0.096
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Sudan,2013,February,0.031
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Sudan,2013,February,0.041
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Sudan,2013,February,0.1
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Sudan,2013,February,0.1
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Sudan,2013,February,2.305
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Sudan,2013,February,8.535
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Sudan,2013,February,0.154
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Sudan,2013,February,0.154
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Sudan,2013,February,0.012
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Sudan,2013,February,0.01
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Sudan,2013,February,0.031
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Sudan,2013,February,0.028
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Sudan,2013,February,0.152
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Sudan,2013,February,0.164
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Sudan,2013,February,0.023
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Sudan,2013,February,0.015
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Sudan,2013,February,0.154
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Sudan,2013,February,0.165
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,Sudan,2013,February,0.013
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,Sudan,2013,February,0.01
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Sudan,2013,February,0.013
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Sudan,2013,February,0.015
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Sudan,2013,February,0.123
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Sudan,2013,February,0.129
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2002,Syria,2003,December,3.88
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2002,Syria,2003,December,4.97
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2002,Syria,2003,December,2.57
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2002,Syria,2003,December,1.01
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2002,Syria,2003,December,1.96
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2002,Syria,2003,December,1.62
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2002,Syria,2003,December,6.36
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2002,Syria,2003,December,2.51
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2002,Syria,2003,December,1.49
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2002,Syria,2003,December,1.17
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Syria,2003,December,0.027
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Syria,2003,December,0.041
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Syria,2003,December,0.068
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Syria,2003,December,3.279
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Syria,2003,December,0.07
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Syria,2003,December,0.007
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Syria,2003,December,0.018
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Syria,2003,December,0.012
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Syria,2003,December,0.275
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Syria,2003,December,0.01
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2011,Tajikistan,2013,June,4.2
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2011,Tajikistan,2013,June,5.6
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2011,Tajikistan,2013,June,2.63
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2011,Tajikistan,2013,June,2.63
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2011,Tajikistan,2013,June,1.37
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2011,Tajikistan,2013,June,1.38
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2011,Tajikistan,2013,June,1.45
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2011,Tajikistan,2013,June,1.81
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2011,Tajikistan,2013,June,1.12
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2011,Tajikistan,2013,June,1.12
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2011,Tajikistan,2013,June,2.88
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2011,Tajikistan,2013,June,3.2
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2011,Tajikistan,2013,June,3.29
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2011,Tajikistan,2013,June,3.71
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2011,Tajikistan,2013,June,23.13
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2011,Tajikistan,2013,June,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2011,Tajikistan,2013,June,5.62
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2011,Tajikistan,2013,June,3.75
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2011,Tajikistan,2013,June,5
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2011,Tajikistan,2013,June,5
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2011,Tajikistan,2013,June,1.24
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2011,Tajikistan,2013,June,1.24
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,MPR,MSH2011,Tajikistan,2013,June,2.56
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,MPR,MSH2011,Tajikistan,2013,June,2.56
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2011,Tajikistan,2013,June,1.99
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2011,Tajikistan,2013,June,1.94
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2011,Tajikistan,2013,June,5.05
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2011,Tajikistan,2013,June,8.45
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Tajikistan,2013,June,0.025
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Tajikistan,2013,June,0.034
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Tajikistan,2013,June,0.084
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Tajikistan,2013,June,0.084
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Tajikistan,2013,June,0.014
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Tajikistan,2013,June,0.014
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Tajikistan,2013,June,0.021
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Tajikistan,2013,June,0.026
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Tajikistan,2013,June,0.738
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Tajikistan,2013,June,0.738
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Tajikistan,2013,June,0.095
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Tajikistan,2013,June,0.105
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Tajikistan,2013,June,0.017
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Tajikistan,2013,June,0.019
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Tajikistan,2013,June,0.137
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Tajikistan,2013,June,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Tajikistan,2013,June,0.032
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Tajikistan,2013,June,0.021
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Tajikistan,2013,June,0.021
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Tajikistan,2013,June,0.021
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Tajikistan,2013,June,0.032
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Tajikistan,2013,June,0.032
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,Tajikistan,2013,June,0.011
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,Tajikistan,2013,June,0.011
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Tajikistan,2013,June,0.022
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Tajikistan,2013,June,0.021
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Tajikistan,2013,June,0.301
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Tajikistan,2013,June,0.503
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2011,Tanzania,2012,September,6.44
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2011,Tanzania,2012,September,2.15
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2011,Tanzania,2012,September,6.32
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2011,Tanzania,2012,September,4.21
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2011,Tanzania,2012,September,5.55
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2011,Tanzania,2012,September,4.44
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2011,Tanzania,2012,September,0.2
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2011,Tanzania,2012,September,0.54
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2011,Tanzania,2012,September,3.93
